,Genero_Usuario,Edad_Usuario,Ciclo_Estacion_Retiro,Ciclo_Estacion_Arribo,Usage_Timestamp,Duration(Min)
6395,M,31,104,90,2019-10-31 12:15:17.000,6.3
6396,M,36,63,38,2019-10-31 08:59:00.000,3.6
6397,M,41,15,112,2019-10-31 16:42:12.000,10.6
6398,M,53,314,290,2019-11-01 13:20:22.000,4.5
6399,F,38,232,271,2019-11-01 19:49:27.000,48.2
6400,M,48,53,79,2019-11-01 15:27:40.000,7.0
6401,M,30,196,208,2019-11-02 13:29:03.000,7.4
6402,F,29,161,152,2019-11-02 19:52:42.000,5.3
6403,M,44,51,267,2019-11-02 18:38:37.000,21.6
6404,F,59,11,2,2019-11-03 13:39:32.000,6.5
6405,F,30,63,182,2019-11-03 19:26:14.000,9.8
6406,F,62,154,54,2019-11-03 15:34:41.000,21.3
6407,M,56,99,107,2019-11-04 16:07:32.000,3.4
6408,M,30,37,430,2019-11-04 20:09:04.000,32.2
6409,F,31,218,233,2019-11-04 13:34:06.000,7.4
6410,F,26,317,440,2019-11-05 13:08:50.000,23.5
6411,M,29,209,242,2019-11-06 17:20:25.000,6.2
6412,M,37,71,289,2019-11-06 20:07:00.000,11.8
6413,F,29,266,17,2019-11-06 09:13:40.000,16.9
6414,M,62,21,121,2019-11-06 09:18:00.000,8.2
6415,M,57,18,267,2019-11-07 17:28:08.000,14.0
6416,M,28,135,41,2019-11-07 10:01:03.000,13.2
6417,F,29,114,195,2019-11-08 12:58:32.000,44.2
6418,M,26,192,456,2019-11-09 10:27:43.000,13.1
6419,M,26,397,397,2019-11-09 23:42:46.000,24.0
6420,M,33,194,266,2019-11-09 19:53:35.000,24.0
6421,M,27,224,263,2019-11-10 15:53:27.000,16.3
6422,M,28,62,169,2019-11-10 17:56:20.000,17.2
6423,M,30,254,38,2019-11-10 12:51:32.000,15.1
6424,M,48,329,304,2019-11-11 15:50:14.000,9.0
6425,F,36,16,253,2019-11-11 22:11:23.000,7.4
6426,M,55,37,47,2019-11-11 14:11:42.000,6.1
6427,M,32,232,90,2019-11-12 13:46:19.000,30.8
6428,M,18,381,412,2019-11-12 19:43:05.000,8.1
6429,M,27,199,22,2019-11-12 18:07:52.000,14.9
6430,M,35,461,208,2019-11-13 16:39:09.000,44.2
6431,M,32,180,304,2019-11-13 06:59:43.000,9.4
6432,M,35,7,8,2019-11-13 10:24:54.000,9.3
6433,M,19,74,133,2019-11-14 06:50:16.000,10.9
6434,M,30,290,308,2019-11-14 23:37:11.000,4.3
6435,F,32,208,461,2019-11-14 18:01:17.000,31.1
6436,M,34,31,14,2019-11-15 20:34:19.000,7.4
6437,M,30,44,246,2019-11-15 08:54:19.000,12.1
6438,M,44,180,38,2019-11-15 11:04:20.000,8.9
6439,M,34,142,188,2019-11-16 21:41:30.000,16.9
6440,M,61,98,52,2019-11-17 16:07:41.000,13.7
6441,M,31,68,69,2019-11-18 18:03:34.000,13.9
6442,M,38,169,157,2019-11-19 07:09:21.000,9.6
6443,M,37,225,28,2019-11-19 18:14:16.000,7.7
6444,M,41,173,170,2019-11-20 06:02:08.000,9.1
6445,M,39,34,23,2019-11-20 22:09:42.000,7.4
6446,F,25,3,250,2019-11-20 07:30:08.000,15.4
6447,F,36,182,146,2019-11-20 12:23:28.000,36.4
6448,M,53,130,148,2019-11-21 07:23:00.000,6.4
6449,M,53,143,23,2019-11-21 16:01:44.000,24.1
6450,F,27,185,189,2019-11-21 20:10:18.000,15.1
6451,M,48,271,185,2019-11-22 07:08:21.000,22.2
6452,M,51,18,183,2019-11-22 23:08:50.000,8.0
6453,F,33,19,20,2019-11-23 08:24:46.000,2.7
6454,M,21,6,238,2019-11-24 16:56:45.000,18.7
6455,M,19,180,68,2019-11-24 13:19:45.000,11.6
6456,M,29,22,270,2019-11-25 19:58:16.000,12.1
6457,M,42,185,80,2019-11-25 08:21:02.000,8.8
6458,F,43,236,233,2019-11-26 17:43:56.000,2.9
6459,M,47,301,341,2019-11-26 23:19:11.000,9.5
6460,M,30,14,25,2019-11-26 06:06:32.000,4.4
6461,F,28,54,150,2019-11-26 11:23:12.000,7.2
6462,F,29,60,213,2019-11-27 09:21:32.000,40.0
6463,M,37,14,158,2019-11-27 19:45:50.000,17.6
6464,F,27,460,210,2019-11-27 15:32:45.000,7.8
6465,M,49,99,10,2019-11-28 08:50:57.000,7.1
6466,M,41,27,267,2019-11-28 19:57:26.000,25.1
6467,M,19,139,155,2019-11-28 15:23:06.000,5.8
6468,M,58,335,335,2019-11-29 16:15:12.000,45.8
6469,M,36,208,203,2019-11-29 09:16:23.000,4.4
6470,M,31,304,169,2019-11-30 17:05:55.000,21.2
6471,M,31,439,415,2019-11-30 13:07:03.000,7.2
6472,M,39,383,298,2019-12-01 12:28:18.000,17.1
6473,M,26,178,181,2019-12-02 14:57:18.000,7.2
6474,M,53,313,354,2019-12-02 09:05:45.000,4.8
6475,M,23,319,299,2019-12-02 09:51:47.000,3.5
6476,M,35,36,142,2019-12-03 16:25:41.000,13.1
6477,M,29,116,113,2019-12-03 20:01:26.000,21.2
6478,F,30,270,127,2019-12-03 14:25:36.000,8.9
6479,M,36,93,105,2019-12-04 10:50:00.000,8.0
6480,M,44,52,52,2019-12-04 09:30:10.000,12.8
6481,F,32,435,282,2019-12-04 19:34:31.000,50.2
6482,M,23,352,346,2019-12-05 06:56:01.000,6.0
6483,F,36,234,19,2019-12-06 09:01:28.000,19.6
6484,F,32,87,125,2019-12-06 12:38:15.000,10.9
6485,M,37,24,109,2019-12-06 21:40:11.000,17.9
6486,M,33,359,426,2019-12-06 18:10:56.000,11.3
6487,M,39,64,58,2019-12-07 12:29:46.000,3.9
6488,F,29,42,149,2019-12-07 20:40:53.000,13.8
6489,M,29,217,248,2019-12-08 19:00:48.000,2.9
6490,M,65,211,46,2019-12-08 16:08:34.000,27.3
6491,F,24,394,336,2019-12-08 19:34:24.000,7.2
6492,F,36,134,135,2019-12-09 16:52:30.000,10.8
6493,M,31,12,17,2019-12-09 09:03:49.000,5.7
6494,M,31,216,205,2019-12-09 19:47:38.000,6.4
6495,M,29,125,158,2019-12-10 11:59:15.000,32.6
6496,F,25,65,136,2019-12-11 18:29:13.000,24.6
6497,M,35,249,458,2019-12-11 19:45:26.000,20.1
6498,M,31,179,38,2019-12-11 13:46:55.000,9.7
6499,F,46,112,107,2019-12-12 15:42:29.000,25.9
6500,M,30,320,128,2019-12-12 08:53:51.000,14.1
6501,M,33,112,125,2019-12-12 12:23:44.000,8.8
6502,M,24,41,256,2019-12-13 23:36:27.000,6.6
6503,F,32,59,186,2019-12-13 08:37:58.000,12.9
6504,M,36,1,12,2019-12-14 15:05:07.000,4.6
6505,M,50,48,107,2019-12-15 16:35:00.000,6.2
6506,M,36,9,271,2019-12-16 18:12:04.000,20.0
6507,M,22,380,393,2019-12-16 18:58:51.000,1.8
6508,M,30,297,322,2019-12-16 14:14:57.000,13.4
6509,M,28,201,131,2019-12-17 18:26:42.000,19.6
6510,M,53,153,478,2019-12-17 19:40:56.000,24.6
6511,M,38,50,116,2019-12-17 14:21:24.000,14.6
6512,F,36,94,94,2019-12-18 14:21:40.000,6.7
6513,M,30,272,117,2019-12-18 09:15:04.000,12.3
6514,M,34,15,54,2019-12-19 22:51:11.000,6.3
6515,M,31,271,189,2019-12-19 09:32:29.000,27.1
6516,M,20,356,369,2019-12-19 15:08:02.000,6.5
6517,F,33,39,291,2019-12-20 19:55:10.000,20.1
6518,F,30,24,271,2019-12-20 16:55:43.000,35.2
6519,M,31,9,5,2019-12-21 20:56:49.000,12.5
6520,M,40,350,182,2019-12-22 18:53:19.000,17.7
6521,M,33,137,103,2019-12-23 17:50:48.000,16.9
6522,M,32,214,251,2019-12-23 18:47:42.000,16.1
6523,M,51,1,86,2019-12-24 13:30:22.000,5.3
6524,F,28,374,340,2019-12-26 22:53:09.000,11.8
6525,M,62,67,51,2019-12-26 13:04:31.000,9.9
6526,M,50,106,106,2019-12-27 07:53:43.000,10.3
6527,F,24,174,111,2019-12-28 11:03:16.000,3.3
6528,M,41,64,297,2019-12-29 19:14:53.000,12.9
6529,M,37,390,442,2019-12-30 09:00:48.000,14.3
6530,M,42,258,54,2019-12-31 20:43:57.000,6.3
6531,M,54,87,43,2020-01-02 16:43:44.000,6.4
6532,F,32,72,6,2020-01-02 12:38:57.000,29.4
6533,F,26,329,59,2020-01-03 13:56:07.000,16.7
6534,M,29,135,34,2020-01-05 22:23:58.000,8.3
6535,M,48,359,321,2020-01-07 20:22:03.000,7.8
6536,M,32,134,174,2020-01-08 20:34:58.000,32.0
6537,M,25,66,83,2020-01-09 13:20:54.000,4.3
6538,M,32,30,103,2020-01-10 18:34:36.000,16.4
6539,M,48,167,308,2020-01-13 19:55:52.000,9.5
6540,F,27,64,47,2020-01-13 09:35:37.000,5.0
6541,M,38,63,56,2020-01-13 18:18:21.000,5.3
6542,F,30,17,266,2020-01-14 18:32:15.000,20.9
6543,M,38,257,469,2020-01-14 11:10:03.000,5.1
6544,F,29,213,208,2020-01-14 16:07:36.000,8.9
6545,F,23,326,266,2020-01-15 19:42:28.000,38.0
6546,M,27,268,305,2020-01-15 09:34:35.000,31.8
6547,M,23,258,84,2020-01-15 16:09:17.000,9.2
6548,F,26,9,34,2020-01-16 19:16:57.000,11.3
6549,F,24,86,86,2020-01-16 07:14:37.000,4.5
6550,M,28,174,269,2020-01-16 16:56:06.000,15.1
6551,M,49,251,15,2020-01-17 20:22:11.000,4.4
6552,M,35,301,154,2020-01-17 07:25:35.000,7.0
6553,M,36,87,87,2020-01-17 11:31:06.000,10.3
6554,M,31,48,88,2020-01-18 11:49:57.000,6.7
6555,M,25,398,389,2020-01-19 12:51:47.000,9.3
6556,M,35,278,29,2020-01-20 19:11:47.000,28.6
6557,M,34,3,17,2020-01-20 15:31:31.000,6.8
6558,M,75,189,186,2020-01-21 10:39:56.000,3.2
6559,F,24,329,304,2020-01-21 09:07:40.000,8.8
6560,M,26,454,190,2020-01-21 17:57:22.000,33.4
6561,M,40,131,15,2020-01-22 16:20:07.000,17.0
6562,M,27,186,200,2020-01-22 09:02:29.000,14.0
6563,M,32,182,141,2020-01-22 14:30:13.000,12.4
6564,M,31,46,273,2020-01-23 16:53:39.000,22.4
6565,M,29,167,309,2020-01-23 08:38:38.000,8.6
6566,F,35,281,164,2020-01-23 10:53:25.000,9.8
6567,M,30,467,247,2020-01-24 15:50:54.000,10.3
6568,M,39,113,119,2020-01-24 08:57:18.000,1.8
6569,M,58,219,237,2020-01-24 12:25:14.000,13.2
6570,M,42,295,280,2020-01-25 09:40:16.000,5.2
6571,M,36,27,43,2020-01-26 11:04:33.000,9.9
6572,M,31,96,276,2020-01-27 17:37:20.000,43.3
6573,F,40,317,384,2020-01-27 08:42:35.000,13.0
6574,M,26,146,46,2020-01-27 11:14:57.000,7.3
6575,M,18,398,427,2020-01-28 16:15:43.000,6.8
6576,M,48,215,229,2020-01-28 09:21:42.000,4.0
6577,M,32,460,216,2020-01-28 10:51:50.000,5.8
6578,M,37,299,278,2020-01-29 16:12:55.000,3.8
6579,F,28,164,37,2020-01-29 09:26:01.000,13.4
6580,M,39,211,475,2020-01-29 09:55:18.000,9.5
6581,M,37,88,266,2020-01-30 21:26:28.000,54.8
6582,F,35,271,137,2020-01-30 09:10:23.000,13.9
6583,M,52,77,73,2020-01-30 12:01:41.000,2.6
6584,F,45,82,109,2020-01-31 10:01:33.000,7.7
6585,M,35,21,64,2020-01-31 21:16:19.000,7.1
6586,F,19,119,110,2020-02-01 07:05:41.000,8.8
6587,M,35,69,62,2020-02-01 09:13:41.000,5.2
6588,M,39,392,384,2020-02-02 18:03:14.000,5.9
6589,F,29,20,134,2020-02-03 20:52:31.000,12.7
6590,M,39,385,390,2020-02-03 16:48:11.000,4.5
6591,M,27,217,351,2020-02-03 19:56:07.000,27.1
6592,M,38,64,69,2020-02-05 14:33:32.000,4.8
6593,M,29,60,36,2020-02-06 13:35:22.000,10.6
6594,F,43,53,178,2020-02-08 13:08:09.000,8.0
6595,F,51,139,449,2020-02-09 19:00:23.000,234.4
6596,M,32,97,97,2020-02-10 17:34:05.000,3.6
6597,M,39,320,375,2020-02-11 15:26:47.000,8.3
6598,F,27,84,58,2020-02-13 09:22:08.000,7.7
6599,M,30,351,350,2020-02-13 13:51:31.000,7.5
6600,M,52,223,29,2020-02-13 14:26:44.000,26.6
6601,M,29,108,155,2020-02-14 18:39:11.000,16.2
6602,M,31,181,63,2020-02-14 06:44:06.000,5.4
6603,M,26,30,205,2020-02-15 13:51:19.000,17.2
6604,M,38,27,189,2020-02-15 15:28:37.000,19.3
6605,M,57,16,47,2020-02-16 16:11:54.000,92.4
6606,M,43,447,29,2020-02-17 11:18:01.000,16.6
6607,M,41,41,106,2020-02-17 07:53:20.000,12.9
6608,F,22,447,66,2020-02-17 08:51:03.000,4.8
6609,F,29,23,29,2020-02-18 16:40:43.000,15.2
6610,M,32,367,289,2020-02-18 09:05:22.000,9.4
6611,M,40,354,404,2020-02-18 18:44:03.000,8.9
6612,M,17,71,83,2020-02-19 20:56:12.000,3.8
6613,M,36,158,134,2020-02-19 11:50:13.000,11.8
6614,F,25,419,386,2020-02-19 13:10:10.000,6.2
6615,M,41,41,271,2020-02-20 13:49:01.000,7.9
6616,M,33,130,144,2020-02-20 20:11:40.000,8.2
6617,F,32,301,404,2020-02-20 18:10:27.000,27.0
6618,M,38,217,206,2020-02-21 15:10:55.000,11.1
6619,M,48,119,45,2020-02-21 16:54:27.000,15.0
6620,M,64,136,126,2020-02-21 09:16:27.000,4.2
6621,M,33,393,372,2020-02-22 15:48:31.000,3.9
6622,M,31,340,14,2020-02-23 11:18:20.000,32.4
6623,M,33,23,51,2020-02-24 18:27:29.000,6.0
6624,F,26,45,79,2020-02-24 09:12:53.000,9.1
6625,M,25,133,136,2020-02-24 16:51:30.000,4.7
6626,M,40,166,152,2020-02-25 12:27:14.000,11.6
6627,M,40,25,92,2020-02-25 15:41:01.000,20.1
6628,M,40,309,348,2020-02-25 22:57:50.000,5.0
6629,M,38,6,120,2020-02-25 07:58:11.000,6.2
6630,M,26,48,16,2020-02-26 08:24:59.000,14.8
6631,F,30,78,164,2020-02-26 12:34:00.000,9.0
6632,M,28,318,297,2020-02-26 10:39:53.000,8.4
6633,M,37,56,267,2020-02-27 17:01:29.000,22.0
6634,F,57,295,279,2020-02-27 09:54:31.000,8.6
6635,M,62,18,29,2020-02-27 10:31:16.000,11.3
6636,M,22,272,28,2020-02-28 07:58:57.000,19.2
6637,M,30,108,260,2020-02-28 18:51:11.000,25.1
6638,M,33,165,271,2020-02-28 16:41:52.000,20.3
6639,F,21,52,258,2020-02-29 16:22:27.000,28.4
6640,M,28,27,38,2020-03-01 10:03:51.000,7.9
6641,M,30,345,389,2020-03-01 14:07:57.000,7.4
6642,M,38,264,268,2020-03-02 19:09:00.000,5.8
6643,M,33,64,58,2020-03-03 09:33:01.000,4.3
6644,F,36,449,449,2020-03-03 19:43:15.000,3.4
6645,M,62,305,333,2020-03-03 18:15:19.000,7.2
6646,M,24,40,232,2020-03-05 12:49:19.000,16.4
6647,F,35,345,345,2020-03-07 16:31:20.000,3.3
6648,M,32,60,331,2020-03-08 14:50:25.000,19.4
6649,M,28,416,306,2020-03-09 20:01:48.000,26.9
6650,F,32,63,52,2020-03-10 15:39:43.000,34.9
6651,F,32,62,49,2020-03-11 17:09:30.000,3.6
6652,M,43,325,305,2020-03-13 07:53:19.000,7.5
6653,M,42,396,412,2020-03-13 19:45:48.000,7.1
6654,M,52,73,58,2020-03-13 14:06:25.000,6.5
6655,M,34,253,286,2020-03-14 17:30:04.000,44.8
6656,M,36,141,120,2020-03-15 20:33:13.000,6.2
6657,M,26,144,137,2020-03-16 15:34:20.000,15.0
6658,M,33,419,285,2020-03-17 19:01:31.000,14.9
6659,M,27,163,181,2020-03-17 13:38:12.000,11.7
6660,F,22,447,66,2020-03-18 08:51:53.000,6.0
6661,M,35,468,32,2020-03-18 17:57:02.000,11.1
6662,M,37,2,161,2020-03-19 18:37:55.000,16.6
6663,M,69,138,136,2020-03-20 17:37:34.000,4.8
6664,F,26,444,390,2020-03-20 11:08:03.000,13.4
6665,M,24,28,226,2020-03-21 11:37:07.000,8.8
6666,M,35,37,161,2020-03-23 17:44:57.000,10.9
6667,M,33,217,103,2020-03-24 18:23:44.000,27.7
6668,M,30,37,125,2020-03-24 12:48:48.000,27.6
6669,F,57,366,416,2020-03-25 10:56:43.000,6.3
6670,F,28,125,125,2020-03-26 11:02:15.000,17.3
6671,M,29,223,351,2020-03-27 12:25:09.000,19.5
6672,M,28,321,321,2020-03-29 17:26:11.000,18.4
6673,M,29,121,147,2020-03-31 12:19:25.000,10.7
6674,F,32,390,353,2020-04-01 21:10:58.000,7.3
6675,F,24,28,7,2020-04-02 23:04:29.000,3.2
6676,F,30,195,261,2020-04-02 19:33:52.000,547.3
6677,M,34,59,38,2020-04-02 15:59:18.000,171.8
6678,M,41,4,254,2020-04-03 16:49:44.000,9.7
6679,M,23,238,206,2020-04-03 07:22:20.000,8.4
6680,F,33,131,74,2020-04-03 19:17:28.000,16.6
6681,M,40,96,266,2020-04-04 19:26:55.000,24.0
6682,F,28,76,14,2020-04-06 13:56:32.000,35.0
6683,M,56,96,125,2020-04-08 17:15:11.000,14.4
6684,M,36,12,97,2020-04-09 12:01:36.000,16.7
6685,M,47,434,434,2020-04-10 10:05:16.000,29.9
6686,F,47,146,145,2020-04-11 10:29:50.000,6.5
6687,F,39,115,17,2020-04-14 15:13:28.000,8.0
6688,M,29,474,271,2020-04-15 12:04:35.000,24.0
6689,F,27,150,152,2020-04-17 17:04:02.000,3.3
6690,M,57,288,352,2020-04-20 21:05:33.000,9.5
6691,F,28,206,52,2020-04-22 17:19:19.000,37.9
6692,F,39,144,128,2020-04-24 19:13:34.000,7.8
6693,M,43,1,18,2020-04-26 14:19:49.000,4.2
6694,F,43,59,70,2020-04-28 07:55:57.000,43.5
6695,M,32,105,41,2020-04-30 13:09:34.000,25.6
6696,F,43,43,43,2020-05-01 13:37:51.000,3.7
6697,M,22,177,277,2020-05-02 22:16:15.000,18.6
6698,M,30,237,217,2020-05-02 21:10:39.000,6.8
6699,M,40,359,54,2020-05-02 09:11:55.000,19.2
6700,M,39,461,111,2020-05-03 20:20:04.000,27.1
6701,M,42,59,83,2020-05-03 07:32:24.000,7.1
6702,M,56,202,80,2020-05-03 11:08:19.000,41.9
6703,M,37,352,286,2020-05-05 13:00:24.000,11.1
6704,M,48,422,431,2020-05-07 12:58:43.000,15.7
6705,F,30,242,273,2020-05-08 19:02:43.000,41.5
6706,F,37,189,185,2020-05-10 09:47:27.000,5.0
6707,F,26,154,124,2020-05-11 13:17:42.000,13.1
6708,M,47,14,14,2020-05-13 14:44:02.000,3.6
6709,M,33,46,141,2020-05-14 10:14:44.000,5.4
6710,F,32,232,455,2020-05-16 22:08:47.000,36.9
6711,M,29,358,23,2020-05-19 19:30:08.000,34.0
6712,M,22,72,266,2020-05-21 18:52:14.000,26.7
6713,M,29,336,305,2020-05-22 22:41:58.000,70.1
6714,M,37,162,212,2020-05-25 10:38:11.000,22.8
6715,M,49,177,36,2020-05-26 12:23:15.000,23.5
6716,M,35,174,1,2020-05-28 08:19:24.000,6.1
6717,M,27,317,293,2020-05-30 15:57:16.000,3.0
6718,M,28,35,1,2020-06-01 08:06:23.000,6.7
6719,M,42,217,4,2020-06-01 16:21:47.000,8.0
6720,M,23,217,242,2020-06-02 14:31:55.000,14.9
6721,M,47,124,87,2020-06-02 14:37:29.000,16.6
6722,M,31,174,18,2020-06-02 08:03:40.000,10.1
6723,F,29,215,208,2020-06-03 16:39:27.000,7.0
6724,F,32,10,32,2020-06-03 09:10:35.000,10.0
6725,M,36,209,230,2020-06-03 13:49:01.000,7.5
6726,M,25,384,349,2020-06-04 09:58:19.000,6.9
6727,M,31,313,326,2020-06-06 15:09:20.000,4.1
6728,M,27,53,385,2020-06-08 17:13:09.000,25.1
6729,M,35,182,182,2020-06-09 15:25:27.000,10.7
6730,F,30,114,54,2020-06-10 08:58:53.000,16.9
6731,F,33,81,39,2020-06-11 10:01:05.000,12.8
6732,M,49,126,252,2020-06-13 20:55:08.000,47.8
6733,M,47,281,265,2020-06-15 20:38:23.000,36.0
6734,F,45,164,276,2020-06-16 15:41:36.000,27.0
6735,F,30,145,149,2020-06-18 06:45:38.000,3.2
6736,M,31,54,4,2020-06-19 15:28:44.000,7.9
6737,F,31,129,274,2020-06-22 19:49:15.000,11.1
6738,M,68,248,18,2020-06-23 11:52:38.000,19.1
6739,M,51,57,29,2020-06-25 11:45:39.000,22.9
6740,F,31,134,303,2020-06-27 08:03:37.000,12.3
6741,F,63,187,67,2020-06-28 15:34:57.000,16.6
6742,M,29,41,14,2020-06-30 09:19:21.000,14.7
6743,M,38,270,112,2020-07-01 15:42:38.000,6.8
6744,M,40,223,53,2020-07-01 19:42:00.000,14.2
6745,F,31,59,83,2020-07-02 12:54:57.000,7.5
6746,M,28,478,86,2020-07-02 07:48:33.000,8.2
6747,M,45,50,169,2020-07-02 20:12:14.000,10.5
6748,F,44,72,38,2020-07-03 13:52:56.000,6.7
6749,F,29,28,80,2020-07-03 17:34:52.000,19.0
6750,F,38,150,61,2020-07-05 18:46:28.000,8.0
6751,F,43,127,34,2020-07-07 10:59:21.000,6.3
6752,M,32,180,71,2020-07-08 12:12:06.000,5.3
6753,M,27,44,47,2020-07-09 14:37:24.000,4.8
6754,M,29,127,41,2020-07-10 11:55:50.000,13.4
6755,M,33,119,112,2020-07-11 19:54:53.000,4.4
6756,F,52,103,271,2020-07-14 13:16:37.000,11.9
6757,F,29,27,470,2020-07-15 15:38:11.000,17.1
6758,M,38,109,141,2020-07-16 17:31:40.000,11.6
6759,M,38,471,92,2020-07-17 11:44:08.000,22.7
6760,M,26,154,303,2020-07-19 18:04:28.000,6.1
6761,M,32,77,142,2020-07-20 14:27:34.000,20.3
6762,F,35,161,165,2020-07-21 21:20:42.000,4.5
6763,F,32,317,317,2020-07-23 16:49:08.000,37.8
6764,F,27,182,146,2020-07-24 18:03:44.000,6.3
6765,M,24,21,31,2020-07-25 17:25:37.000,9.1
6766,M,28,67,298,2020-07-27 08:36:20.000,14.6
6767,M,24,317,278,2020-07-28 08:50:28.000,5.4
6768,M,27,61,46,2020-07-29 15:26:40.000,36.4
6769,F,35,70,59,2020-07-30 16:01:52.000,4.0
6770,M,47,154,3,2020-07-31 17:03:13.000,13.3
6771,M,31,132,117,2020-08-01 09:14:06.000,4.6
6772,F,35,320,276,2020-08-01 15:51:33.000,7.5
6773,M,31,19,70,2020-08-02 11:51:29.000,12.4
6774,M,55,185,189,2020-08-02 07:17:57.000,28.0
6775,F,21,56,45,2020-08-03 18:56:56.000,7.5
6776,F,45,399,316,2020-08-05 06:54:34.000,18.0
6777,F,27,255,478,2020-08-07 14:02:28.000,10.2
6778,M,43,173,173,2020-08-08 19:42:35.000,17.4
6779,M,40,316,126,2020-08-09 18:53:19.000,27.5
6780,M,30,64,12,2020-08-10 09:11:02.000,14.8
6781,M,65,221,242,2020-08-11 11:08:45.000,8.2
6782,M,35,186,79,2020-08-14 06:49:33.000,7.9
6783,M,36,53,363,2020-08-15 13:31:01.000,16.0
6784,M,69,40,79,2020-08-16 17:17:12.000,21.4
6785,M,30,141,99,2020-08-18 12:42:30.000,14.7
6786,F,32,32,72,2020-08-19 10:22:18.000,923.0
6787,M,58,42,44,2020-08-20 11:19:21.000,6.2
6788,F,35,276,285,2020-08-21 17:59:06.000,18.5
6789,M,30,2,43,2020-08-22 11:57:31.000,16.4
6790,M,44,153,36,2020-08-24 06:13:50.000,12.1
6791,M,42,11,126,2020-08-25 11:08:38.000,142.8
6792,M,36,272,321,2020-08-26 09:03:32.000,21.9
6793,M,28,18,474,2020-08-27 19:09:14.000,16.8
6794,M,58,87,95,2020-08-28 15:46:43.000,7.7
6795,M,40,86,103,2020-08-30 13:34:58.000,35.0
6796,M,43,181,71,2020-08-31 10:44:44.000,6.6
6797,M,35,404,49,2020-09-01 20:36:18.000,24.8
6798,F,32,32,9,2020-09-01 10:36:58.000,5.8
6799,M,50,142,133,2020-09-01 09:15:27.000,10.0
6800,M,58,236,213,2020-09-02 17:05:41.000,5.2
6801,F,23,399,371,2020-09-03 09:07:01.000,10.8
6802,F,30,460,200,2020-09-03 15:22:03.000,10.0
6803,M,26,124,133,2020-09-05 15:32:00.000,37.7
6804,M,46,45,60,2020-09-07 15:19:58.000,5.5
6805,M,49,279,60,2020-09-08 18:03:32.000,23.9
6806,F,32,369,363,2020-09-09 09:13:58.000,4.7
6807,M,61,221,86,2020-09-10 08:25:07.000,24.3
6808,M,36,46,150,2020-09-11 17:51:46.000,10.2
6809,M,57,208,217,2020-09-14 12:53:58.000,3.3
6810,M,46,150,64,2020-09-15 09:11:13.000,3.1
6811,F,30,443,297,2020-09-16 16:32:27.000,32.5
6812,F,22,115,272,2020-09-17 14:01:23.000,10.8
6813,M,28,409,405,2020-09-19 17:35:38.000,4.7
6814,M,39,177,167,2020-09-20 18:38:44.000,8.4
6815,M,33,33,472,2020-09-21 09:04:47.000,8.9
6816,M,53,66,48,2020-09-22 17:50:13.000,57.0
6817,M,38,136,91,2020-09-23 21:56:32.000,19.8
6818,M,36,111,447,2020-09-24 10:56:23.000,15.8
6819,F,25,304,304,2020-09-25 16:23:15.000,12.5
6820,F,44,231,201,2020-09-26 10:30:33.000,10.4
6821,F,30,370,420,2020-09-28 21:10:51.000,14.7
6822,M,26,232,167,2020-09-29 19:11:12.000,18.3
6823,M,36,139,391,2020-09-30 18:30:04.000,23.7
6824,F,31,336,415,2020-09-30 17:39:58.000,10.9
6825,M,28,273,138,2020-10-01 08:42:08.000,12.4
6826,M,34,82,99,2020-10-01 17:40:25.000,4.5
6827,M,24,369,365,2020-10-02 08:58:00.000,6.6
6828,M,25,14,271,2020-10-02 16:21:11.000,14.9
6829,M,47,31,174,2020-10-02 18:10:54.000,8.2
6830,F,29,37,8,2020-10-03 18:24:39.000,18.0
6831,M,42,16,336,2020-10-03 18:53:04.000,24.7
6832,M,28,21,40,2020-10-03 11:18:19.000,7.9
6833,M,49,45,8,2020-10-04 21:08:24.000,240.1
6834,M,30,89,105,2020-10-06 19:44:08.000,5.5
6835,F,26,43,266,2020-10-08 17:55:57.000,9.2
6836,M,61,43,3,2020-10-09 13:10:28.000,6.8
6837,F,30,100,41,2020-10-10 11:41:57.000,22.4
6838,M,19,18,22,2020-10-11 20:03:19.000,35.3
6839,F,38,135,22,2020-10-13 09:33:52.000,14.8
6840,M,33,405,87,2020-10-14 09:50:49.000,29.3
6841,M,31,193,480,2020-10-15 19:15:14.000,13.6
6842,F,44,170,365,2020-10-16 11:32:06.000,15.1
6843,M,23,33,247,2020-10-16 13:10:53.000,43.3
6844,M,29,144,133,2020-10-18 21:30:57.000,7.0
6845,M,25,333,166,2020-10-19 09:24:14.000,14.4
6846,M,33,136,150,2020-10-20 11:26:26.000,15.5
6847,M,32,241,454,2020-10-21 12:31:25.000,10.0
6848,F,45,303,7,2020-10-22 16:31:29.000,20.8
6849,M,35,162,164,2020-10-23 19:09:56.000,21.0
6850,F,30,9,145,2020-10-23 17:24:30.000,14.4
6851,M,45,267,291,2020-10-25 09:02:14.000,34.7
6852,M,55,287,79,2020-10-26 14:05:39.000,6.3
6853,F,27,103,131,2020-10-27 11:44:40.000,12.3
6854,M,26,246,36,2020-10-28 18:09:32.000,8.8
6855,M,48,295,11,2020-10-29 19:58:26.000,20.8
6856,F,25,360,391,2020-10-29 11:08:48.000,12.0
6857,M,27,206,235,2020-10-30 13:42:33.000,3.5
6858,M,28,121,140,2020-11-01 12:58:38.000,5.1
